"Year"	"Level"	"Grade"	"District Name"	"District Number"	"School Name"	"School Number"	"Agency Type"	"Agency Key"	"CESA"	"Total Enrollment-WSAS"	"Item Type"	"Subject"	"Subject Code "	"Number Tested on WKCE in Subject"	"Percent of Enrolled who were Tested on WKCE in Subject"	"Standard/Framework Name"	"Standard/Framework Code"	"Filler"	"Item Number"	"Depth of Knowledge"	"Average(SR) Total(CR)"	"Number of Responses(SR) Points Possible(CR)"	"Correct Response"	"State PCNT Correct Response(SR) State Avg(CR)"	"CESA PCNT Correct Response(SR) CESA Avg(CR)"	"District PCNT Correct Response(SR) District Avg(CR)"	"School PCNT Correct Response(SR) School Avg(CR)"	"Difference:  Current Level Minus State(SR)"	"Difference: Current Level Minus CESA(SR)"	"Difference: Current Level Minus District(SR)"	"Number Answering A or F (1)(SR) 0 Points(CR)"	"Number Answering B or G (2)(SR) 1 Point(CR)"	"Number Answering C or H (3)(SR) 2 Points(CR)"	"Number Answering D or J (4)(SR) 3 Points(CR)"	"Number Answering E or K (5)(SR) 4 Points(CR)"	"Number left blank or multiple marks(SR) 5 Points(CR)"	"Unused(SR) Number 6 Points(CR)"	"Unused(SR) Number Left Blank or Erased(CR)"	"Unused(SR) Number Off Topic or Illegible(CR)"	"Percent Answering A or F (1)(SR) 0 Points(CR)"	"Percent Answering B or G (2)(SR) 1 Point(CR)"	"Percent Answering C or H (3)(SR) 2 Points(CR)"	"Percent Answering D or J (4)(SR) 3 Points(CR)"	"Percent Answering E or K (5)(SR) 4 Points(CR)"	"Percent Left blank or multiple marks(SR) 5 Points(CR)"	"Unused(SR) PCNT 6 Points(CR)"	"Unused(SR) PCNT Left Blank or Erased(CR)"	"Unused(SR) PCNT Off Topic or Illegible(CR)"
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Mathematical Processes"			"32B"	"3"		" 2"		" 0.6"		" 0.8"		"+0.2"			"    8"	"   23"	"    2"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 24"	" 70"	"  6"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Mathematical Processes"	"A.b"		" 4B"	"3"		" 2"		" 1.3"		" 1.5"		"+0.2"			"    4"	"    8"	"   20"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 12"	" 24"	" 61"	"  0"	"  0"	"  0"	"  0"	"  3"	"  0"
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Mathematical Processes"	"A.c"		"29B"	"3"		" 2"		" 1.3"		" 1.2"		"-0.1"			"    9"	"    8"	"   16"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 27"	" 24"	" 48"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Mathematical Processes"	"A.0"		"000"		"Total"	" 6"		" 3.3"		" 3.5"		"+0.2"																				
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Geometry"	"C.a"		"32A"	"1"		" 1"		" 0.5"		" 0.7"		"+0.2"			"   11"	"   22"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 33"	" 67"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Geometry"	"C.c"		"29A"	"1"		" 1"		" 0.5"		" 0.6"		"+0.1"			"   12"	"   21"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 36"	" 64"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Geometry"	"C.0"		"000"		"Total"	" 2"		" 1.0"		" 1.3"		"+0.3"																				
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Statistics/Probability"	"E.b"		"51"	"3"		" 2"		" 0.8"		" 0.9"		"+0.1"			"    9"	"   17"	"    7"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 27"	" 52"	" 21"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Statistics/Probability"	"E.0"		"000"		"Total"	" 2"		" 0.8"		" 0.9"		"+0.1"																				
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Algebraic Relationships"	"F.a"		" 4A"	"2"		" 1"		" 0.7"		" 0.8"		"+0.1"			"    8"	"   25"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 24"	" 76"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"OWEN WITHEE"	"4207"		"0000"	"03"	"13004"	"10"	33	"CR"	"Mathematics"		33	100	"Algebraic Relationships"	"F.0"		"000"		"Total"	" 1"		" 0.7"		" 0.8"		"+0.1"																				
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Reading"		55	100	"Analyzes Text"	"3.2"		"36"	"3"		" 3"		" 1.5"		" 1.5"		" 0.0"			"   14"	"    8"	"   26"	"    7"	"    0"	"    0"	"    0"	"    0"	"    0"	" 25"	" 15"	" 47"	" 13"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Reading"		55	100	"Analyzes Text"	"3.0"		"000"		"Total"	" 3"		" 1.5"		" 1.5"		" 0.0"																				
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Reading"		55	100	"Evaluates/Extends Text"	"4.3"		"56"	"3"		" 3"		" 0.6"		" 0.4"		"-0.2"			"   36"	"   13"	"    5"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 65"	" 24"	"  9"	"  0"	"  0"	"  0"	"  0"	"  2"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Reading"		55	100	"Evaluates/Extends Text"	"4.0"		"000"		"Total"	" 3"		" 0.6"		" 0.4"		"-0.2"																				
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Mathematical Processes"			"32B"	"3"		" 2"		" 0.6"		" 0.7"		"+0.1"			"   16"	"   38"	"    0"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 29"	" 69"	"  0"	"  0"	"  0"	"  0"	"  0"	"  2"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Mathematical Processes"	"A.b"		" 4B"	"3"		" 2"		" 1.3"		" 1.0"		"-0.3"			"   23"	"    6"	"   24"	"    0"	"    0"	"    0"	"    0"	"    2"	"    0"	" 42"	" 11"	" 44"	"  0"	"  0"	"  0"	"  0"	"  4"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Mathematical Processes"	"A.c"		"29B"	"3"		" 2"		" 1.3"		" 1.0"		"-0.3"			"   25"	"    3"	"   27"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 45"	"  5"	" 49"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Mathematical Processes"	"A.0"		"000"		"Total"	" 6"		" 3.3"		" 2.7"		"-0.6"																				
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Geometry"	"C.a"		"32A"	"1"		" 1"		" 0.5"		" 0.5"		" 0.0"			"   26"	"   29"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 47"	" 53"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Geometry"	"C.c"		"29A"	"1"		" 1"		" 0.5"		" 0.5"		" 0.0"			"   24"	"   30"	"    0"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 44"	" 55"	"  0"	"  0"	"  0"	"  0"	"  0"	"  2"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Geometry"	"C.0"		"000"		"Total"	" 2"		" 1.0"		" 1.1"		"+0.1"																				
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Statistics/Probability"	"E.b"		"51"	"3"		" 2"		" 0.8"		" 0.5"		"-0.3"			"   29"	"   20"	"    5"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 53"	" 36"	"  9"	"  0"	"  0"	"  0"	"  0"	"  2"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Statistics/Probability"	"E.0"		"000"		"Total"	" 2"		" 0.8"		" 0.5"		"-0.3"																				
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Algebraic Relationships"	"F.a"		" 4A"	"2"		" 1"		" 0.7"		" 0.5"		"-0.2"			"   26"	"   29"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 47"	" 53"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"SPENCER"	"5467"		"0000"	"03"	"13159"	"10"	55	"CR"	"Mathematics"		55	100	"Algebraic Relationships"	"F.0"		"000"		"Total"	" 1"		" 0.7"		" 0.5"		"-0.2"																				
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Reading"		69	99	"Analyzes Text"	"3.2"		"36"	"3"		" 3"		" 1.5"		" 1.7"		"+0.2"			"   13"	"    7"	"   33"	"   15"	"    0"	"    0"	"    0"	"    0"	"    1"	" 19"	" 10"	" 48"	" 22"	"  0"	"  0"	"  0"	"  0"	"  1"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Reading"		69	99	"Analyzes Text"	"3.0"		"000"		"Total"	" 3"		" 1.5"		" 1.7"		"+0.2"																				
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Reading"		69	99	"Evaluates/Extends Text"	"4.3"		"56"	"3"		" 3"		" 0.6"		" 0.7"		"+0.1"			"   31"	"   26"	"   12"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 45"	" 38"	" 17"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Reading"		69	99	"Evaluates/Extends Text"	"4.0"		"000"		"Total"	" 3"		" 0.6"		" 0.7"		"+0.1"																				
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Mathematical Processes"			"32B"	"3"		" 2"		" 0.6"		" 0.8"		"+0.2"			"   18"	"   44"	"    7"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 26"	" 64"	" 10"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Mathematical Processes"	"A.b"		" 4B"	"3"		" 2"		" 1.3"		" 1.5"		"+0.2"			"   15"	"    6"	"   48"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 22"	"  9"	" 70"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Mathematical Processes"	"A.c"		"29B"	"3"		" 2"		" 1.3"		" 1.7"		"+0.4"			"   11"	"    2"	"   56"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 16"	"  3"	" 81"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Mathematical Processes"	"A.0"		"000"		"Total"	" 6"		" 3.3"		" 4.0"		"+0.7"																				
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Geometry"	"C.a"		"32A"	"1"		" 1"		" 0.5"		" 0.5"		" 0.0"			"   36"	"   33"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 52"	" 48"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Geometry"	"C.c"		"29A"	"1"		" 1"		" 0.5"		" 0.7"		"+0.2"			"   19"	"   50"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 28"	" 72"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Geometry"	"C.0"		"000"		"Total"	" 2"		" 1.0"		" 1.2"		"+0.2"																				
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Statistics/Probability"	"E.b"		"51"	"3"		" 2"		" 0.8"		" 0.9"		"+0.1"			"   28"	"   20"	"   21"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 41"	" 29"	" 30"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Statistics/Probability"	"E.0"		"000"		"Total"	" 2"		" 0.8"		" 0.9"		"+0.1"																				
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Algebraic Relationships"	"F.a"		" 4A"	"2"		" 1"		" 0.7"		" 0.8"		"+0.1"			"   16"	"   53"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 23"	" 77"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"STANLEY BOYD"	"5593"		"0000"	"03"	"16081"	"10"	70	"CR"	"Mathematics"		69	99	"Algebraic Relationships"	"F.0"		"000"		"Total"	" 1"		" 0.7"		" 0.8"		"+0.1"																				
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Reading"		46	100	"Analyzes Text"	"3.2"		"36"	"3"		" 3"		" 1.5"		" 1.5"		" 0.0"			"   14"	"    7"	"   15"	"   10"	"    0"	"    0"	"    0"	"    0"	"    0"	" 30"	" 15"	" 33"	" 22"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Reading"		46	100	"Analyzes Text"	"3.0"		"000"		"Total"	" 3"		" 1.5"		" 1.5"		" 0.0"																				
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Reading"		46	100	"Evaluates/Extends Text"	"4.3"		"56"	"3"		" 3"		" 0.6"		" 0.5"		"-0.1"			"   28"	"   14"	"    4"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 61"	" 30"	"  9"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Reading"		46	100	"Evaluates/Extends Text"	"4.0"		"000"		"Total"	" 3"		" 0.6"		" 0.5"		"-0.1"																				
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Mathematical Processes"			"32B"	"3"		" 2"		" 0.6"		" 0.9"		"+0.3"			"    4"	"   42"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"  9"	" 91"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Mathematical Processes"	"A.b"		" 4B"	"3"		" 2"		" 1.3"		" 1.2"		"-0.1"			"   14"	"    8"	"   24"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 30"	" 17"	" 52"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Mathematical Processes"	"A.c"		"29B"	"3"		" 2"		" 1.3"		" 1.3"		" 0.0"			"   13"	"    4"	"   29"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 28"	"  9"	" 63"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Mathematical Processes"	"A.0"		"000"		"Total"	" 6"		" 3.3"		" 3.5"		"+0.2"																				
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Geometry"	"C.a"		"32A"	"1"		" 1"		" 0.5"		" 0.8"		"+0.3"			"    9"	"   37"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 20"	" 80"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Geometry"	"C.c"		"29A"	"1"		" 1"		" 0.5"		" 0.4"		"-0.1"			"   28"	"   18"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 61"	" 39"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Geometry"	"C.0"		"000"		"Total"	" 2"		" 1.0"		" 1.2"		"+0.2"																				
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Statistics/Probability"	"E.b"		"51"	"3"		" 2"		" 0.8"		" 0.4"		"-0.4"			"   28"	"   17"	"    1"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 61"	" 37"	"  2"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Statistics/Probability"	"E.0"		"000"		"Total"	" 2"		" 0.8"		" 0.4"		"-0.4"																				
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Algebraic Relationships"	"F.a"		" 4A"	"2"		" 1"		" 0.7"		" 0.6"		"-0.1"			"   17"	"   29"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 37"	" 63"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"THORP"	"5726"		"0000"	"03"	"16121"	"10"	46	"CR"	"Mathematics"		46	100	"Algebraic Relationships"	"F.0"		"000"		"Total"	" 1"		" 0.7"		" 0.6"		"-0.1"																				
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Reading"		109	97	"Analyzes Text"	"3.2"		"36"	"3"		" 3"		" 1.5"		" 2.0"		"+0.5"			"    8"	"   18"	"   51"	"   31"	"    0"	"    0"	"    0"	"    1"	"    0"	"  7"	" 17"	" 47"	" 28"	"  0"	"  0"	"  0"	"  1"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Reading"		109	97	"Analyzes Text"	"3.0"		"000"		"Total"	" 3"		" 1.5"		" 2.0"		"+0.5"																				
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Reading"		109	97	"Evaluates/Extends Text"	"4.3"		"56"	"3"		" 3"		" 0.6"		" 0.8"		"+0.2"			"   42"	"   43"	"   20"	"    3"	"    0"	"    0"	"    0"	"    1"	"    0"	" 39"	" 39"	" 18"	"  3"	"  0"	"  0"	"  0"	"  1"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Reading"		109	97	"Evaluates/Extends Text"	"4.0"		"000"		"Total"	" 3"		" 0.6"		" 0.8"		"+0.2"																				
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Mathematical Processes"			"32B"	"3"		" 2"		" 0.6"		" 0.8"		"+0.2"			"   21"	"   86"	"    1"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 19"	" 79"	"  1"	"  0"	"  0"	"  0"	"  0"	"  1"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Mathematical Processes"	"A.b"		" 4B"	"3"		" 2"		" 1.3"		" 1.6"		"+0.3"			"   13"	"   11"	"   84"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 12"	" 10"	" 77"	"  0"	"  0"	"  0"	"  0"	"  1"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Mathematical Processes"	"A.c"		"29B"	"3"		" 2"		" 1.3"		" 1.8"		"+0.5"			"    7"	"   11"	"   90"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	"  6"	" 10"	" 83"	"  0"	"  0"	"  0"	"  0"	"  1"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Mathematical Processes"	"A.0"		"000"		"Total"	" 6"		" 3.3"		" 4.2"		"+0.9"																				
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Geometry"	"C.a"		"32A"	"1"		" 1"		" 0.5"		" 0.7"		"+0.2"			"   34"	"   74"	"    0"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 31"	" 68"	"  0"	"  0"	"  0"	"  0"	"  0"	"  1"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Geometry"	"C.c"		"29A"	"1"		" 1"		" 0.5"		" 0.7"		"+0.2"			"   37"	"   72"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 34"	" 66"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Geometry"	"C.0"		"000"		"Total"	" 2"		" 1.0"		" 1.3"		"+0.3"																				
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Statistics/Probability"	"E.b"		"51"	"3"		" 2"		" 0.8"		" 1.3"		"+0.5"			"   20"	"   40"	"   49"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 18"	" 37"	" 45"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Statistics/Probability"	"E.0"		"000"		"Total"	" 2"		" 0.8"		" 1.3"		"+0.5"																				
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Algebraic Relationships"	"F.a"		" 4A"	"2"		" 1"		" 0.7"		" 0.9"		"+0.2"			"   13"	"   96"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	"    0"	" 12"	" 88"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"	"  0"
2014	2	"07"	"AMERY"	"0119"		"0000"	"03"	"09984"	"11"	112	"CR"	"Mathematics"		109	97	"Algebraic Relationships"	"F.0"		"000"		"Total"	" 1"		" 0.7"		" 0.9"		"+0.2"																				
2014	2	"07"	"BALDWIN WOOD"	"0231"		"0000"	"03"	"10012"	"11"	128	"CR"	"Reading"		128	100	"Analyzes Text"	"3.2"		"36"	"3"		" 3"		" 1.5"		" 1.4"		"-0.1"			"   27"	"   19"	"   69"	"    9"	"    0"	"    0"	"    0"	"    2"	"    2"	" 21"	" 15"	" 54"	"  7"	"  0"	"  0"	"  0"	"  2"	"  2"
2014	2	"07"	"BALDWIN WOOD"	"0231"		"0000"	"03"	"10012"	"11"	128	"CR"	"Reading"		128	100	"Analyzes Text"	"3.0"		"000"		"Total"	" 3"		" 1.5"		" 1.4"		"-0.1"																				
2014	2	"07"	"BALDWIN WOOD"	"0231"		"0000"	"03"	"10012"	"11"	128	"CR"	"Reading"		128	100	"Evaluates/Extends Text"	"4.3"		"56"	"3"		" 3"		" 0.6"		" 0.5"		"-0.1"			"   70"	"   38"	"   14"	"    0"	"    0"	"    0"	"    0"	"    6"	"    0"	" 55"	" 30"	" 11"	"  0"	"  0"	"  0"	"  0"	"  5"	"  0"
2014	2	"07"	"BALDWIN WOOD"	"0231"		"0000"	"03"	"10012"	"11"	128	"CR"	"Reading"		128	100	"Evaluates/Extends Text"	"4.0"		"000"		"Total"	" 3"		" 0.6"		" 0.5"		"-0.1"																				
2014	2	"07"	"BALDWIN WOOD"	"0231"		"0000"	"03"	"10012"	"11"	128	"CR"	"Mathematics"		128	100	"Mathematical Processes"			"32B"	"3"		" 2"		" 0.6"		" 0.8"		"+0.2"			"   27"	"   97"	"    1"	"    0"	"    0"	"    0"	"    0"	"    3"	"    0"	" 21"	" 76"	"  1"	"  0"	"  0"	"  0"	"  0"	"  2"	"  0"
2014	2	"07"	"BALDWIN WOOD"	"0231"		"0000"	"03"	"10012"	"11"	128	"CR"	"Mathematics"		128	100	"Mathematical Processes"	"A.b"		" 4B"	"3"		" 2"		" 1.3"		" 1.1"		"-0.2"			"   44"	"   21"	"   62"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 34"	" 16"	" 48"	"  0"	"  0"	"  0"	"  0"	"  1"	"  0"
2014	2	"07"	"BALDWIN WOOD"	"0231"		"0000"	"03"	"10012"	"11"	128	"CR"	"Mathematics"		128	100	"Mathematical Processes"	"A.c"		"29B"	"3"		" 2"		" 1.3"		" 1.3"		" 0.0"			"   32"	"   19"	"   76"	"    0"	"    0"	"    0"	"    0"	"    1"	"    0"	" 25"	" 15"	" 59"	"  0"	"  0"	"  0"	"  0"	"  1"	"  0"
